,6,2015,KE,"43,000 ",Vial, 1 ,"43,000 "," 30,960 "
,6,2015,KG,"40,000 ",Each, 1 ,"40,000 "," 3,200 "
,6,2015,KG,"40,000 ",Vial, 1 ,"40,000 "," 28,800 "
,6,2015,KH,"200,000 ",Each, 1 ,"200,000 "," 16,000 "
,6,2015,KH,"200,000 ",Vial, 1 ,"200,000 "," 144,000 "
,6,2015,LA,"333,000 ",Each, 1 ,"333,000 "," 29,400 "
,6,2015,LA,"330,000 ",Vial, 1 ,"330,000 "," 237,600 "
,6,2015,LB,600 ,Each, 1 ,600 , 48 
,6,2015,LB,600 ,Vial, 1 ,600 , 432 
,6,2015,LK,"300,000 ",Each, 1 ,"300,000 "," 15,000 "
,6,2015,LK,"300,000 ",Vial, 1 ,"300,000 "," 330,000 "
,6,2015,LS,"10,700 ",Ampoule, 1 ,"10,700 "," 12,305 "
,6,2015,LS,"22,100 ",Each, 1 ,"22,100 "," 1,875 "
,6,2015,LS,"11,400 ",Vial, 1 ,"11,400 "," 9,500 "
,6,2015,MG,"15,200 ",Ampoule, 1 ,"15,200 "," 17,480 "
,6,2015,MG,"2,024,000 ",Each, 1 ,"2,024,000 "," 622,072 "
,6,2015,MG,"1,508,800 ",Vial, 1 ,"1,508,800 "," 1,086,336 "
,6,2015,MV,800 ,Each, 1 ,800 , 64 
,6,2015,MV,800 ,Vial, 1 ,800 , 640 
,6,2015,ML,"337,800 ",Each, 1 ,"337,800 "," 27,024 "
,6,2015,ML,"337,800 ",Vial, 1 ,"337,800 "," 243,216 "
,6,2015,MM,"1,804,200 ",Each, 1 ,"1,804,200 "," 144,336 "
,6,2015,MM,"1,804,200 ",Vial, 1 ,"1,804,200 "," 1,307,360 "
,6,2015,MN,"60,000 ",Each, 1 ,"60,000 "," 4,800 "
,6,2015,MN,"60,000 ",Vial, 1 ,"60,000 "," 48,000 "
,6,2015,MZ,"2,380,800 ",Each, 1 ,"2,380,800 "," 586,800 "
,6,2015,MZ,"1,950,000 ",Vial, 1 ,"1,950,000 "," 1,404,000 "
,6,2015,MR,"41,200 ",Each, 1 ,"41,200 "," 3,296 "
,6,2015,MR,"41,200 ",Vial, 1 ,"41,200 "," 29,664 "
,6,2015,MW,"2,005,600 ",Each, 1 ,"2,005,600 "," 160,448 "
,6,2015,MW,"2,005,600 ",Vial, 1 ,"2,005,600 "," 1,444,032 "
,6,2015,MY,"1,000 ",Each, 1 ,"1,000 ", 80 
,6,2015,MY,"1,000 ",Vial, 1 ,"1,000 ", 800 
,6,2015,NE,"820,800 ",Each, 1 ,"820,800 "," 120,848 "
,6,2015,NE,"710,600 ",Vial, 1 ,"710,600 "," 511,632 "
,6,2015,NG,"2,601,600 ",Ampoule, 1 ,"2,601,600 "," 2,991,840 "
,6,2015,NG,"4,529,200 ",Each, 1 ,"4,529,200 "," 395,712 "
,6,2015,NG,"1,919,500 ",Vial, 1 ,"1,919,500 "," 1,378,040 "
,6,2015,NI,"4,000 ",Ampoule, 1 ,"4,000 "," 3,400 "
,6,2015,NP,"67,000 ",Each, 1 ,"67,000 "," 5,360 "
,6,2015,NP,"1,067,000 ",Vial, 1 ,"1,067,000 "," 768,240 "
,6,2015,PG,"10,600 ",Each, 1 ,"10,600 ", 848 
,6,2015,PG,"10,600 ",Vial, 1 ,"10,600 "," 7,632 "
,6,2015,PY,"440,000 ",Each, 1 ,"440,000 "," 35,200 "
,6,2015,PY,"440,000 ",Vial, 1 ,"440,000 "," 484,000 "
,6,2015,RW,"4,700 ",Ampoule, 1 ,"4,700 "," 5,075 "
,6,2015,RW,"686,800 ",Each, 1 ,"686,800 "," 54,980 "
,6,2015,RW,"683,200 ",Vial, 1 ,"683,200 "," 491,904 "
,6,2015,SD,"474,200 ",Each, 1 ,"474,200 "," 37,936 "
,6,2015,SD,"474,200 ",Vial, 1 ,"474,200 "," 312,972 "
,6,2015,SN,"1,294,000 ",Each, 1 ,"1,294,000 "," 594,800 "
,6,2015,SN,"760,000 ",Vial, 1 ,"760,000 "," 547,200 "
,6,2015,SL,"6,000 ",Ampoule, 1 ,"6,000 "," 6,900 "
,6,2015,SL,"256,000 ",Each, 1 ,"256,000 "," 20,540 "
,6,2015,SL,"250,000 ",Vial, 1 ,"250,000 "," 180,000 "
,6,2015,SV,"36,000 ",Ampoule, 1 ,"36,000 "," 30,600 "
,6,2015,SV,"54,700 ",Vial, 1 ,"54,700 "," 43,760 "
,6,2015,SO,"125,000 ",Each, 1 ,"125,000 "," 10,000 "
,6,2015,SO,"125,000 ",Vial, 1 ,"125,000 "," 90,000 "
,6,2015,SS,"71,400 ",Each, 1 ,"71,400 "," 5,712 "
,6,2015,SS,"89,350 ",Vial, 1 ,"89,350 "," 64,872 "
,6,2015,ST,"9,400 ",Each, 1 ,"9,400 ", 752 
,6,2015,ST,"9,400 ",Vial, 1 ,"9,400 "," 6,768 "
,6,2015,SC,"10,800 ",Ampoule, 1 ,"10,800 "," 12,420 "
,6,2015,SC,"10,800 ",Each, 1 ,"10,800 ", 972 
,6,2015,TG,"38,000 ",Ampoule, 1 ,"38,000 "," 43,700 "
,6,2015,TG,"495,400 ",Each, 1 ,"495,400 "," 40,012 "
,6,2015,TG,"457,400 ",Vial, 1 ,"457,400 "," 329,328 "
,6,2015,TJ,"90,000 ",Each, 1 ,"90,000 "," 7,200 "
,6,2015,TJ,"90,000 ",Vial, 1 ,"90,000 "," 64,800 "
,6,2015,TL,"240,000 ",Each, 1 ,"240,000 "," 19,200 "
,6,2015,TL,"240,000 ",Vial, 1 ,"240,000 "," 172,800 "
,6,2015,TR,"30,000 ",Ampoule, 1 ,"30,000 "," 25,500 "
,6,2015,TR,"30,000 ",Each, 1 ,"30,000 "," 2,700 "
,6,2015,TZ,"3,335,200 ",Each, 1 ,"3,335,200 "," 266,816 "
,6,2015,TZ,"3,335,200 ",Vial, 1 ,"3,335,200 "," 2,401,344 "
,6,2015,UG,"202,400 ",Each, 1 ,"202,400 "," 16,192 "
,6,2015,UG,"202,400 ",Vial, 1 ,"202,400 "," 145,728 "
,6,2015,YE,"7,800 ",Each, 1 ,"7,800 ", 624 
,6,2015,YE,"7,800 ",Vial, 1 ,"7,800 "," 5,616 "
,6,2015,ZM,"392,000 ",Ampoule, 1 ,"392,000 "," 450,800 "
,6,2015,ZM,"469,400 ",Each, 1 ,"469,400 "," 41,472 "
,6,2015,ZM,"77,400 ",Vial, 1 ,"77,400 "," 55,728 "
,6,2015,ZW,"661,800 ",Each, 1 ,"661,800 "," 52,944 "
,6,2015,ZW,"661,800 ",Vial, 1 ,"661,800 "," 476,496 "
,7,2015,AF,"30,000 ",Pack, 1 ,"30,000 "," 10,170 "
,7,2015,AL,"2,000 ",Pack, 1 ,"2,000 ", 640 
,7,2015,BJ,"39,000 ",Pack, 1 ,"39,000 "," 13,221 "
,7,2015,BF,"35,500 ",Pack, 1 ,"35,500 "," 12,035 "
,7,2015,CF,368 ,Pack, 1 ,368 , 127 
,7,2015,CH,"8,000 ",Pack, 1 ,"8,000 "," 2,752 "
,7,2015,CM,"15,000 ",Pack, 1 ,"15,000 "," 5,160 "
,7,2015,CD,"7,222 ",Pack, 1 ,"7,222 "," 2,383 "
,7,2015,CG,"10,000 ",Pack, 1 ,"10,000 "," 2,500 "
,7,2015,CO,"1,000 ",Pack, 1 ,"1,000 ", 250 
,7,2015,CV,"3,280 ",Pack, 1 ,"3,280 "," 1,138 "
,7,2015,CU,"110,000 ",Pack, 1 ,"110,000 "," 36,740 "
,7,2015,DJ,800 ,Pack, 1 ,800 , 200 
,7,2015,DO,"3,000 ",Pack, 1 ,"3,000 "," 1,032 "
,7,2015,FJ,"3,000 ",Pack, 1 ,"3,000 "," 1,041 "
,7,2015,GH,"33,050 ",Each, 1 ,"33,050 "," 11,568 "
,7,2015,GH,"7,000 ",Pack, 1 ,"7,000 "," 2,429 "
,7,2015,GN,"80,000 ",Pack, 1 ,"80,000 "," 20,000 "
,7,2015,GW,"25,000 ",Pack, 1 ,"25,000 "," 6,250 "
,7,2015,GT,"10,000 ",Pack, 1 ,"10,000 "," 3,440 "
,7,2015,HN,"94,000 ",Pack, 1 ,"94,000 "," 31,540 "
,7,2015,HT,"4,000 ",Pack, 1 ,"4,000 "," 1,000 "
,7,2015,KE,"70,000 ",Pack, 1 ,"70,000 "," 23,730 "
,7,2015,KH,"20,000 ",Pack, 1 ,"20,000 "," 5,000 "
,7,2015,LA,"32,000 ",Pack, 1 ,"32,000 "," 10,464 "
,7,2015,LB,"39,250 ",Pack, 1 ,"39,250 "," 12,280 "
,7,2015,MG,"35,996 ",Pack, 1 ,"35,996 "," 12,203 "
,7,2015,ML,"32,493 ",Pack, 1 ,"32,493 "," 11,220 "
,7,2015,MM,"57,900 ",Pack, 1 ,"57,900 "," 14,560 "
,7,2015,MZ,"44,000 ",Pack, 1 ,"44,000 "," 14,388 "
,7,2015,MW,"15,000 ",Pack, 1 ,"15,000 "," 5,205 "
,7,2015,MY,300 ,Pack, 1 ,300 , 103 
,7,2015,NE,"10,425 ",Pack, 1 ,"10,425 "," 3,586 "
,7,2015,NG,"5,000 ",Pack, 1 ,"5,000 "," 1,250 "
,7,2015,PH,"4,000 ",Pack, 1 ,"4,000 "," 1,388 "
,7,2015,PG,"3,694 ",Pack, 1 ,"3,694 ", 924 
,7,2015,SD,"2,720 ",Pack, 1 ,"2,720 ", 680 
,7,2015,SL,"51,500 ",Pack, 1 ,"51,500 "," 16,841 "
,7,2015,SV,"12,900 ",Each, 1 ,"12,900 "," 3,225 "
,7,2015,SV,"6,815 ",Pack, 1 ,"6,815 "," 1,704 "
,7,2015,SO,"28,000 ",Pack, 1 ,"28,000 "," 7,000 "
,7,2015,SS,"12,300 ",Pack, 1 ,"12,300 "," 3,075 "
,7,2015,SC,120 ,Pack, 1 ,120 , 41 
,7,2015,TL,"2,000 ",Pack, 1 ,"2,000 ", 688 
,7,2015,TR,"40,000 ",Pack, 1 ,"40,000 "," 13,760 "
